PERMNO,date,TICKER,PRC
47159,2001-06-29,FBF,39.45000
47159,2001-07-31,FBF,37.52000
47159,2001-08-31,FBF,36.83000
47159,2001-09-28,FBF,36.75000
47159,2001-10-31,FBF,32.86000
47159,2001-11-30,FBF,36.75000
47159,2001-12-31,FBF,36.50000
47159,2002-01-31,FBF,33.62000
47159,2002-02-28,FBF,33.38000
47159,2002-03-28,FBF,35.00000
47159,2002-04-30,FBF,35.30000
47159,2002-05-31,FBF,35.24000
47159,2002-06-28,FBF,32.35000
47159,2002-07-31,FBF,23.20000
47159,2002-08-30,FBF,24.13000
47159,2002-09-30,FBF,20.33000
47159,2002-10-31,FBF,23.39000
47159,2002-11-29,FBF,27.13000
47159,2002-12-31,FBF,24.30000
47159,2003-01-31,FBF,26.11000
47159,2003-02-28,FBF,24.56000
47159,2003-03-31,FBF,23.88000
47159,2003-04-30,FBF,26.52000
47159,2003-05-30,FBF,29.57000
47159,2003-06-30,FBF,29.71000
47159,2003-07-31,FBF,31.09000
47159,2003-08-29,FBF,29.59000
47159,2003-09-30,FBF,30.15000
47159,2003-10-31,FBF,40.39000
47159,2003-11-28,FBF,40.60000
47159,2003-12-31,FBF,43.65000
47159,2004-01-30,FBF,44.58000
47159,2004-02-27,FBF,45.03000
47159,2004-03-31,FBF,44.90000
47159,2004-04-30,FBF,
48506,1980-01-31,DNB,42.00000
48506,1980-02-29,DNB,40.25000
48506,1980-03-31,DNB,35.75000
48506,1980-04-30,DNB,41.50000
48506,1980-05-30,DNB,45.37500
48506,1980-06-30,DNB,46.87500
48506,1980-07-31,DNB,50.00000
48506,1980-08-29,DNB,53.75000
48506,1980-09-30,DNB,56.00000
48506,1980-10-31,DNB,54.50000
48506,1980-11-28,DNB,57.75000
48506,1980-12-31,DNB,57.00000
48506,1981-01-30,DNB,59.75000
48506,1981-02-27,DNB,59.00000
48506,1981-03-31,DNB,64.37500
48506,1981-04-30,DNB,68.87500
48506,1981-05-29,DNB,69.25000
48506,1981-06-30,DNB,64.12500
48506,1981-07-31,DNB,65.75000
48506,1981-08-31,DNB,62.00000
48506,1981-09-30,DNB,56.00000
48506,1981-10-30,DNB,65.75000
48506,1981-11-30,DNB,64.50000
48506,1981-12-31,DNB,63.00000
48506,1982-01-29,DNB,63.25000
48506,1982-02-26,DNB,63.37500
48506,1982-03-31,DNB,60.62500
48506,1982-04-30,DNB,69.37500
48506,1982-05-28,DNB,67.25000
48506,1982-06-30,DNB,67.25000
48506,1982-07-30,DNB,71.87500
48506,1982-08-31,DNB,80.00000
48506,1982-09-30,DNB,82.00000
48506,1982-10-29,DNB,92.87500
48506,1982-11-30,DNB,98.00000
48506,1982-12-31,DNB,98.50000
48506,1983-01-31,DNB,102.75000
48506,1983-02-28,DNB,113.50000
48506,1983-03-31,DNB,121.25000
48506,1983-04-29,DNB,126.00000
48506,1983-05-31,DNB,128.50000
48506,1983-06-30,DNB,62.50000
48506,1983-07-29,DNB,56.00000
48506,1983-08-31,DNB,61.50000
48506,1983-09-30,DNB,62.62500
48506,1983-10-31,DNB,58.75000
48506,1983-11-30,DNB,59.75000
48506,1983-12-30,DNB,62.00000
48506,1984-01-31,DNB,56.00000
48506,1984-02-29,DNB,52.00000
48506,1984-03-30,DNB,57.87500
48506,1984-04-30,DNB,58.00000
48506,1984-05-31,DNB,52.25000
48506,1984-06-29,DNB,59.25000
48506,1984-07-31,DNB,59.87500
48506,1984-08-31,DNB,64.12500
48506,1984-09-28,DNB,60.75000
48506,1984-10-31,DNB,63.87500
48506,1984-11-30,DNB,61.75000
48506,1984-12-31,DNB,65.62500
48506,1985-01-31,DNB,70.00000
48506,1985-02-28,DNB,69.75000
48506,1985-03-29,DNB,72.00000
48506,1985-04-30,DNB,71.50000
48506,1985-05-31,DNB,79.75000
48506,1985-06-28,DNB,79.25000
48506,1985-07-31,DNB,76.87500
48506,1985-08-30,DNB,75.00000
48506,1985-09-30,DNB,71.00000
48506,1985-10-31,DNB,75.00000
48506,1985-11-29,DNB,80.12500
48506,1985-12-31,DNB,83.75000
48506,1986-01-31,DNB,88.25000
48506,1986-02-28,DNB,99.00000
48506,1986-03-31,DNB,105.12500
48506,1986-04-30,DNB,104.50000
48506,1986-05-30,DNB,111.12500
48506,1986-06-30,DNB,118.50000
48506,1986-07-31,DNB,107.25000
48506,1986-08-29,DNB,114.50000
48506,1986-09-30,DNB,101.50000
48506,1986-10-31,DNB,107.50000
48506,1986-11-28,DNB,107.62500
48506,1986-12-31,DNB,105.25000
48506,1987-01-30,DNB,116.62500
48506,1987-02-27,DNB,122.87500
48506,1987-03-31,DNB,127.75000
48506,1987-04-30,DNB,122.00000
48506,1987-05-29,DNB,119.25000
48506,1987-06-30,DNB,63.25000
48506,1987-07-31,DNB,67.25000
48506,1987-08-31,DNB,66.12500
48506,1987-09-30,DNB,67.75000
48506,1987-10-30,DNB,51.25000
48506,1987-11-30,DNB,47.50000
48506,1987-12-31,DNB,54.75000
48506,1988-01-29,DNB,55.37500
48506,1988-02-29,DNB,49.87500
48506,1988-03-31,DNB,46.87500
48506,1988-04-29,DNB,47.62500
48506,1988-05-31,DNB,49.37500
48506,1988-06-30,DNB,49.25000
48506,1988-07-29,DNB,50.12500
48506,1988-08-31,DNB,47.50000
48506,1988-09-30,DNB,52.12500
48506,1988-10-31,DNB,55.25000
48506,1988-11-30,DNB,54.25000
48506,1988-12-30,DNB,53.62500
48506,1989-01-31,DNB,56.37500
48506,1989-02-28,DNB,52.75000
48506,1989-03-31,DNB,50.50000
48506,1989-04-28,DNB,54.00000
48506,1989-05-31,DNB,56.37500
48506,1989-06-30,DNB,57.12500
48506,1989-07-31,DNB,59.75000
48506,1989-08-31,DNB,58.87500
48506,1989-09-29,DNB,54.75000
48506,1989-10-31,DNB,50.37500
48506,1989-11-30,DNB,41.62500
48506,1989-12-29,DNB,46.00000
48506,1990-01-31,DNB,44.37500
48506,1990-02-28,DNB,44.75000
48506,1990-03-30,DNB,45.12500
48506,1990-04-30,DNB,45.25000
48506,1990-05-31,DNB,47.25000
48506,1990-06-29,DNB,46.25000
48506,1990-07-31,DNB,44.62500
48506,1990-08-31,DNB,42.87500
48506,1990-09-28,DNB,42.00000
48506,1990-10-31,DNB,37.12500
48506,1990-11-30,DNB,38.50000
48506,1990-12-31,DNB,42.12500
48506,1991-01-31,DNB,47.75000
48506,1991-02-28,DNB,44.50000
48506,1991-03-28,DNB,47.00000
48506,1991-04-30,DNB,47.50000
48506,1991-05-31,DNB,49.00000
48506,1991-06-28,DNB,47.37500
48506,1991-07-31,DNB,45.37500
48506,1991-08-30,DNB,44.50000
48506,1991-09-30,DNB,47.12500
48506,1991-10-31,DNB,49.37500
48506,1991-11-29,DNB,48.00000
48506,1991-12-31,DNB,57.50000
48506,1992-01-31,DNB,54.00000
48506,1992-02-28,DNB,55.62500
48506,1992-03-31,DNB,56.12500
48506,1992-04-30,DNB,53.00000
48506,1992-05-29,DNB,54.00000
48506,1992-06-30,DNB,56.62500
48506,1992-07-31,DNB,58.50000
48506,1992-08-31,DNB,55.87500
48506,1992-09-30,DNB,57.25000
48506,1992-10-30,DNB,57.75000
48506,1992-11-30,DNB,57.25000
48506,1992-12-31,DNB,57.75000
48506,1993-01-29,DNB,57.12500
48506,1993-02-26,DNB,57.12500
48506,1993-03-31,DNB,59.00000
48506,1993-04-30,DNB,58.25000
48506,1993-05-28,DNB,58.75000
48506,1993-06-30,DNB,58.87500
48506,1993-07-30,DNB,59.25000
48506,1993-08-31,DNB,62.37500
48506,1993-09-30,DNB,62.50000
48506,1993-10-29,DNB,67.00000
48506,1993-11-30,DNB,62.37500
48506,1993-12-31,DNB,61.62500
48506,1994-01-31,DNB,62.87500
48506,1994-02-28,DNB,60.87500
48506,1994-03-31,DNB,58.75000
48506,1994-04-29,DNB,58.75000
48506,1994-05-31,DNB,58.25000
48506,1994-06-30,DNB,55.50000
48506,1994-07-29,DNB,57.87500
48506,1994-08-31,DNB,57.62500
48506,1994-09-30,DNB,57.50000
48506,1994-10-31,DNB,58.62500
48506,1994-11-30,DNB,52.87500
48506,1994-12-30,DNB,55.00000
48506,1995-01-31,DNB,50.00000
48506,1995-02-28,DNB,51.75000
48506,1995-03-31,DNB,52.62500
48506,1995-04-28,DNB,52.25000
48506,1995-05-31,DNB,53.00000
48506,1995-06-30,DNB,52.50000
48506,1995-07-31,DNB,56.25000
48506,1995-08-31,DNB,57.87500
48506,1995-09-29,DNB,57.87500
48506,1995-10-31,DNB,59.75000
48506,1995-11-30,DNB,62.37500
48506,1995-12-29,DNB,64.75000
48506,1996-01-31,DNB,65.00000
48506,1996-02-29,DNB,63.25000
48506,1996-03-29,DNB,60.62500
48506,1996-04-30,DNB,60.87500
48506,1996-05-31,DNB,63.87500
48506,1996-06-28,DNB,62.50000
48506,1996-07-31,DNB,57.50000
48506,1996-08-30,DNB,57.62500
48506,1996-09-30,DNB,59.62500
48506,1996-10-31,DNB,57.75000
48506,1996-11-29,DNB,22.62500
48506,1996-12-31,DNB,23.75000
48506,1997-01-31,DNB,24.00000
48506,1997-02-28,DNB,24.50000
48506,1997-03-31,DNB,25.37500
48506,1997-04-30,DNB,24.62500
48506,1997-05-30,DNB,26.12500
48506,1997-06-30,DNB,26.25000
48506,1997-07-31,DNB,27.00000
48506,1997-08-29,DNB,28.00000
48506,1997-09-30,DNB,28.37500
48506,1997-10-31,DNB,28.56250
48506,1997-11-28,DNB,28.00000
48506,1997-12-31,DNB,30.93750
48506,1998-01-30,DNB,31.87500
48506,1998-02-27,DNB,33.50000
48506,1998-03-31,DNB,34.18750
48506,1998-04-30,DNB,35.50000
48506,1998-05-29,DNB,33.75000
48506,1998-06-30,DNB,36.00000
48506,1998-07-31,DNB,27.43750
48506,1998-08-31,DNB,23.00000
48506,1998-09-30,DNB,27.00000
48506,1998-10-30,DNB,28.37500
48506,1998-11-30,DNB,30.18750
48506,1998-12-31,DNB,31.56250
48506,1999-01-29,DNB,30.50000
48506,1999-02-26,DNB,34.25000
48506,1999-03-31,DNB,35.62500
48506,1999-04-30,DNB,36.75000
48506,1999-05-28,DNB,35.00000
48506,1999-06-30,DNB,35.43750
48506,1999-07-30,DNB,31.75000
48506,1999-08-31,DNB,26.18750
48506,1999-09-30,DNB,29.87500
48506,1999-10-29,DNB,29.37500
48506,1999-11-30,DNB,27.00000
48506,1999-12-31,DNB,29.50000
48506,2000-01-31,DNB,25.18750
48506,2000-02-29,DNB,26.18750
48506,2000-03-31,DNB,28.62500
48506,2000-04-28,DNB,30.12500
48506,2000-05-31,DNB,30.75000
48506,2000-06-30,DNB,28.62500
48506,2000-07-31,DNB,29.56250
48506,2000-08-31,DNB,33.00000
48506,2000-09-29,DNB,34.43750
48506,2000-10-31,MCO,26.31250
48506,2000-11-30,MCO,25.93750
48506,2000-12-29,MCO,25.68750
48506,2001-01-31,MCO,28.00000
48506,2001-02-28,MCO,26.96000
48506,2001-03-30,MCO,27.56000
48506,2001-04-30,MCO,31.40000
48506,2001-05-31,MCO,32.08000
48506,2001-06-29,MCO,33.50000
48506,2001-07-31,MCO,33.26000
48506,2001-08-31,MCO,34.39000
48506,2001-09-28,MCO,37.00000
48506,2001-10-31,MCO,34.72000
48506,2001-11-30,MCO,34.67000
48506,2001-12-31,MCO,39.86000
48506,2002-01-31,MCO,37.52000
48506,2002-02-28,MCO,37.00000
48506,2002-03-28,MCO,41.10000
48506,2002-04-30,MCO,43.58000
48506,2002-05-31,MCO,48.16000
48506,2002-06-28,MCO,49.75000
48506,2002-07-31,MCO,49.60000
48506,2002-08-30,MCO,48.32000
48506,2002-09-30,MCO,48.50000
48506,2002-10-31,MCO,47.10000
48506,2002-11-29,MCO,44.02000
48506,2002-12-31,MCO,41.29000
48506,2003-01-31,MCO,41.88000
48506,2003-02-28,MCO,44.10000
48506,2003-03-31,MCO,46.23000
48506,2003-04-30,MCO,48.29000
48506,2003-05-30,MCO,52.15000
48506,2003-06-30,MCO,52.71000
48506,2003-07-31,MCO,51.72000
48506,2003-08-29,MCO,51.86000
48506,2003-09-30,MCO,54.97000
48506,2003-10-31,MCO,57.83000
48506,2003-11-28,MCO,57.28000
48506,2003-12-31,MCO,60.55000
48506,2004-01-30,MCO,63.89000
48506,2004-02-27,MCO,66.86000
48506,2004-03-31,MCO,70.80000
48506,2004-04-30,MCO,64.51000
48506,2004-05-28,MCO,65.39000
48506,2004-06-30,MCO,64.66000
48506,2004-07-30,MCO,68.10000
48506,2004-08-31,MCO,68.56000
48506,2004-09-30,MCO,73.25000
48506,2004-10-29,MCO,77.81000
48506,2004-11-30,MCO,80.75000
48506,2004-12-31,MCO,86.85000
48506,2005-01-31,MCO,83.78000
48506,2005-02-28,MCO,83.91000
48506,2005-03-31,MCO,80.86000
48506,2005-04-29,MCO,82.14000
48506,2005-05-31,MCO,43.27000
48506,2005-06-30,MCO,44.96000
48506,2005-07-29,MCO,47.31000
48506,2005-08-31,MCO,49.11000
48506,2005-09-30,MCO,51.08000
48506,2005-10-31,MCO,53.26000
48506,2005-11-30,MCO,60.15000
48506,2005-12-30,MCO,61.42000
48506,2006-01-31,MCO,63.32000
48506,2006-02-28,MCO,67.00000
48506,2006-03-31,MCO,71.46000
48506,2006-04-28,MCO,62.01000
48506,2006-05-31,MCO,52.30000
48506,2006-06-30,MCO,54.46000
48506,2006-07-31,MCO,54.88000
48506,2006-08-31,MCO,61.18000
48506,2006-09-29,MCO,65.38000
48506,2006-10-31,MCO,66.30000
48506,2006-11-30,MCO,69.48000
48506,2006-12-29,MCO,69.06000
48506,2007-01-31,MCO,71.56000
48506,2007-02-28,MCO,64.72000
48506,2007-03-30,MCO,62.06000
48506,2007-04-30,MCO,66.12000
48506,2007-05-31,MCO,69.65000
48506,2007-06-29,MCO,62.20000
48506,2007-07-31,MCO,53.80000
48506,2007-08-31,MCO,45.85000
48506,2007-09-28,MCO,50.40000
48506,2007-10-31,MCO,43.72000
48506,2007-11-30,MCO,37.66000
48506,2007-12-31,MCO,35.70000
48506,2008-01-31,MCO,34.78000
48506,2008-02-29,MCO,37.98000
48506,2008-03-31,MCO,34.83000
48506,2008-04-30,MCO,36.96000
48506,2008-05-30,MCO,37.08000
48506,2008-06-30,MCO,34.44000
48506,2008-07-31,MCO,34.81000
48506,2008-08-29,MCO,40.66000
48506,2008-09-30,MCO,34.00000
48506,2008-10-31,MCO,25.60000
48506,2008-11-28,MCO,21.71000
48506,2008-12-31,MCO,20.09000
48506,2009-01-30,MCO,21.42000
48506,2009-02-27,MCO,17.95000
48506,2009-03-31,MCO,22.92000
48506,2009-04-30,MCO,29.52000
48506,2009-05-29,MCO,27.39000
48506,2009-06-30,MCO,26.35000
48506,2009-07-31,MCO,23.74000
48506,2009-08-31,MCO,27.24000
48506,2009-09-30,MCO,20.46000
48506,2009-10-30,MCO,23.68000
48506,2009-11-30,MCO,23.23000
48506,2009-12-31,MCO,26.80000
48506,2010-01-29,MCO,27.59000
48506,2010-02-26,MCO,26.62000
48506,2010-03-31,MCO,29.75000
48506,2010-04-30,MCO,24.72000
48506,2010-05-28,MCO,20.50000
48506,2010-06-30,MCO,19.92000
48506,2010-07-30,MCO,23.55000
48506,2010-08-31,MCO,21.14000
48506,2010-09-30,MCO,24.98000
48506,2010-10-29,MCO,27.06000
48506,2010-11-30,MCO,26.83000
48506,2010-12-31,MCO,26.54000
48506,2011-01-31,MCO,29.37000
48506,2011-02-28,MCO,31.90000
48506,2011-03-31,MCO,33.91000
48506,2011-04-29,MCO,39.14000
48506,2011-05-31,MCO,39.91000
48506,2011-06-30,MCO,38.35000
48506,2011-07-29,MCO,35.61000
48506,2011-08-31,MCO,30.83000
48506,2011-09-30,MCO,30.45000
48506,2011-10-31,MCO,35.49000
48506,2011-11-30,MCO,34.71000
48506,2011-12-30,MCO,33.68000
48506,2012-01-31,MCO,37.23000
48506,2012-02-29,MCO,38.61000
48506,2012-03-30,MCO,42.10000
48506,2012-04-30,MCO,40.95000
48506,2012-05-31,MCO,36.59000
48506,2012-06-29,MCO,36.55000
48506,2012-07-31,MCO,40.53000
48506,2012-08-31,MCO,39.60000
48506,2012-09-28,MCO,44.17000
48506,2012-10-31,MCO,48.16000
48506,2012-11-30,MCO,48.58000
48506,2012-12-31,MCO,50.32000
48506,2013-01-31,MCO,54.82000
48506,2013-02-28,MCO,48.06000
48506,2013-03-28,MCO,53.32000
48506,2013-04-30,MCO,60.85000
48506,2013-05-31,MCO,66.44000
48506,2013-06-28,MCO,60.93000
48506,2013-07-31,MCO,67.77000
48506,2013-08-30,MCO,63.56000
48506,2013-09-30,MCO,70.33000
48506,2013-10-31,MCO,70.66000
48506,2013-11-29,MCO,74.63000
48506,2013-12-31,MCO,78.47000
48506,2014-01-31,MCO,74.58000
48506,2014-02-28,MCO,79.00000
48506,2014-03-31,MCO,79.32000
48506,2014-04-30,MCO,78.50000
48506,2014-05-30,MCO,85.54000
48506,2014-06-30,MCO,87.66000
48506,2014-07-31,MCO,87.00000
48506,2014-08-29,MCO,93.57000
48506,2014-09-30,MCO,94.50000
48506,2014-10-31,MCO,99.23000
48506,2014-11-28,MCO,101.01000
48506,2014-12-31,MCO,95.81000
48506,2015-01-30,MCO,91.33000
48506,2015-02-27,MCO,96.94000
48506,2015-03-31,MCO,103.80000
48506,2015-04-30,MCO,107.52000
48506,2015-05-29,MCO,108.10000
48506,2015-06-30,MCO,107.96000
48506,2015-07-31,MCO,110.43000
48506,2015-08-31,MCO,102.31000
48506,2015-09-30,MCO,98.20000
48506,2015-10-30,MCO,96.16000
48506,2015-11-30,MCO,103.12000
48506,2015-12-31,MCO,100.34000
48506,2016-01-29,MCO,89.14000
48506,2016-02-29,MCO,88.80000
48506,2016-03-31,MCO,96.56000
48506,2016-04-29,MCO,95.72000
48506,2016-05-31,MCO,98.64000
48506,2016-06-30,MCO,93.71000
48506,2016-07-29,MCO,106.01000
48506,2016-08-31,MCO,108.69000
48506,2016-09-30,MCO,108.28000
48506,2016-10-31,MCO,100.52000
48506,2016-11-30,MCO,100.50000
48506,2016-12-30,MCO,94.27000
48506,2017-01-31,MCO,103.67000
48506,2017-02-28,MCO,111.37000
48506,2017-03-31,MCO,112.04000
48506,2017-04-28,MCO,118.32000
48506,2017-05-31,MCO,118.45000
48506,2017-06-30,MCO,121.68000
48506,2017-07-31,MCO,131.63000
48506,2017-08-31,MCO,134.03000
48506,2017-09-29,MCO,139.21001
48506,2017-10-31,MCO,142.41000
48506,2017-11-30,MCO,151.82001
48506,2017-12-29,MCO,147.61000
48506,2018-01-31,MCO,161.78999
48506,2018-02-28,MCO,166.88000
48506,2018-03-29,MCO,161.30000
48506,2018-04-30,MCO,162.20000
48506,2018-05-31,MCO,170.57001
48506,2018-06-29,MCO,170.56000
48506,2018-07-31,MCO,171.12000
48506,2018-08-31,MCO,178.02000
48506,2018-09-28,MCO,167.20000
48506,2018-10-31,MCO,145.48000
48506,2018-11-30,MCO,159.07001
48506,2018-12-31,MCO,140.03999
48506,2019-01-31,MCO,158.50999
48506,2019-02-28,MCO,173.12000
48506,2019-03-29,MCO,181.09000
48506,2019-04-30,MCO,196.62000
48506,2019-05-31,MCO,182.88000
48506,2019-06-28,MCO,195.31000
48506,2019-07-31,MCO,214.34000
48506,2019-08-30,MCO,215.58000
48506,2019-09-30,MCO,204.83000
48506,2019-10-31,MCO,220.69000
48506,2019-11-29,MCO,226.67000
48506,2019-12-31,MCO,237.41000
48506,2020-01-31,MCO,256.79001
48506,2020-02-28,MCO,240.03000
48506,2020-03-31,MCO,211.50000
48506,2020-04-30,MCO,243.89999
48506,2020-05-29,MCO,267.41000
48506,2020-06-30,MCO,274.73001
48506,2020-07-31,MCO,281.29999
48506,2020-08-31,MCO,294.64001
48506,2020-09-30,MCO,289.85001
48506,2020-10-30,MCO,262.89999
48506,2020-11-30,MCO,282.34000
48506,2020-12-31,MCO,290.23999
48506,2021-01-29,MCO,266.26001
48506,2021-02-26,MCO,274.89001
48506,2021-03-31,MCO,298.60999
48506,2021-04-30,MCO,326.70999
48506,2021-05-28,MCO,335.35001
48506,2021-06-30,MCO,362.37000
48506,2021-07-30,MCO,376.00000
48506,2021-08-31,MCO,380.76999
48506,2021-09-30,MCO,355.10999
48506,2021-10-29,MCO,404.14999
48506,2021-11-30,MCO,390.64001
48506,2021-12-31,MCO,390.57999
48506,2022-01-31,MCO,343.00000
48506,2022-02-28,MCO,322.03000
48506,2022-03-31,MCO,337.41000
48506,2022-04-29,MCO,316.48001
48506,2022-05-31,MCO,301.57001
48506,2022-06-30,MCO,271.97000
48506,2022-07-29,MCO,310.25000
48506,2022-08-31,MCO,284.51999
48506,2022-09-30,MCO,243.11000
48506,2022-10-31,MCO,264.87000
48506,2022-11-30,MCO,298.26999
48506,2022-12-30,MCO,278.62000
48653,1980-01-31,HUM,47.25000
48653,1980-02-29,HUM,35.75000
48653,1980-03-31,HUM,38.87500
48653,1980-04-30,HUM,40.37500
48653,1980-05-30,HUM,42.75000
48653,1980-06-30,HUM,45.25000
48653,1980-07-31,HUM,55.00000
48653,1980-08-29,HUM,53.25000
48653,1980-09-30,HUM,58.25000
48653,1980-10-31,HUM,55.50000
48653,1980-11-28,HUM,63.87500
48653,1980-12-31,HUM,71.37500
48653,1981-01-30,HUM,73.25000
48653,1981-02-27,HUM,34.25000
48653,1981-03-31,HUM,42.12500
48653,1981-04-30,HUM,40.00000
48653,1981-05-29,HUM,45.12500
48653,1981-06-30,HUM,42.75000
48653,1981-07-31,HUM,39.25000
48653,1981-08-31,HUM,33.00000
48653,1981-09-30,HUM,34.25000
48653,1981-10-30,HUM,37.50000
48653,1981-11-30,HUM,36.12500
48653,1981-12-31,HUM,35.00000
48653,1982-01-29,HUM,35.62500
48653,1982-02-26,HUM,24.50000
48653,1982-03-31,HUM,23.62500
48653,1982-04-30,HUM,25.87500
48653,1982-05-28,HUM,23.50000
48653,1982-06-30,HUM,25.00000
48653,1982-07-30,HUM,26.50000
48653,1982-08-31,HUM,31.87500
48653,1982-09-30,HUM,32.00000
48653,1982-10-29,HUM,38.00000
48653,1982-11-30,HUM,42.62500
48653,1982-12-31,HUM,45.00000
48653,1983-01-31,HUM,39.87500
48653,1983-02-28,HUM,32.00000
48653,1983-03-31,HUM,37.50000
48653,1983-04-29,HUM,39.62500
48653,1983-05-31,HUM,37.75000
48653,1983-06-30,HUM,37.00000
48653,1983-07-29,HUM,30.75000
48653,1983-08-31,HUM,33.25000
48653,1983-09-30,HUM,31.75000
48653,1983-10-31,HUM,26.12500
48653,1983-11-30,HUM,25.25000
48653,1983-12-30,HUM,26.25000
48653,1984-01-31,HUM,28.50000
48653,1984-02-29,HUM,23.62500
48653,1984-03-30,HUM,24.87500
48653,1984-04-30,HUM,27.50000
48653,1984-05-31,HUM,25.87500
48653,1984-06-29,HUM,26.62500
48653,1984-07-31,HUM,27.62500
48653,1984-08-31,HUM,31.12500
48653,1984-09-28,HUM,26.37500
48653,1984-10-31,HUM,25.00000
48653,1984-11-30,HUM,23.50000
48653,1984-12-31,HUM,23.50000
48653,1985-01-31,HUM,27.75000
48653,1985-02-28,HUM,29.12500
48653,1985-03-29,HUM,29.50000
48653,1985-04-30,HUM,27.75000
48653,1985-05-31,HUM,33.00000
48653,1985-06-28,HUM,33.75000
48653,1985-07-31,HUM,33.12500
48653,1985-08-30,HUM,31.00000
48653,1985-09-30,HUM,28.12500
48653,1985-10-31,HUM,26.37500
48653,1985-11-29,HUM,27.37500
48653,1985-12-31,HUM,31.25000
48653,1986-01-31,HUM,30.75000
48653,1986-02-28,HUM,31.00000
48653,1986-03-31,HUM,30.50000
48653,1986-04-30,HUM,29.12500
48653,1986-05-30,HUM,28.87500
48653,1986-06-30,HUM,25.37500
48653,1986-07-31,HUM,22.75000
48653,1986-08-29,HUM,23.75000
48653,1986-09-30,HUM,23.25000
48653,1986-10-31,HUM,21.62500
48653,1986-11-28,HUM,20.87500
48653,1986-12-31,HUM,19.12500
48653,1987-01-30,HUM,20.12500
48653,1987-02-27,HUM,22.37500
48653,1987-03-31,HUM,26.25000
48653,1987-04-30,HUM,23.87500
48653,1987-05-29,HUM,23.37500
48653,1987-06-30,HUM,25.75000
48653,1987-07-31,HUM,28.75000
48653,1987-08-31,HUM,25.75000
48653,1987-09-30,HUM,26.00000
48653,1987-10-30,HUM,18.50000
48653,1987-11-30,HUM,18.50000
48653,1987-12-31,HUM,19.25000
48653,1988-01-29,HUM,21.87500
48653,1988-02-29,HUM,22.25000
48653,1988-03-31,HUM,26.00000
48653,1988-04-29,HUM,25.50000
48653,1988-05-31,HUM,26.87500
48653,1988-06-30,HUM,27.00000
48653,1988-07-29,HUM,25.00000
48653,1988-08-31,HUM,23.12500
48653,1988-09-30,HUM,25.00000
48653,1988-10-31,HUM,25.50000
48653,1988-11-30,HUM,24.75000
48653,1988-12-30,HUM,25.37500
48653,1989-01-31,HUM,26.12500
48653,1989-02-28,HUM,27.12500
48653,1989-03-31,HUM,29.50000
48653,1989-04-28,HUM,30.87500
48653,1989-05-31,HUM,31.12500
48653,1989-06-30,HUM,34.00000
48653,1989-07-31,HUM,39.37500
48653,1989-08-31,HUM,37.62500
48653,1989-09-29,HUM,37.12500
48653,1989-10-31,HUM,38.00000
48653,1989-11-30,HUM,40.87500
48653,1989-12-29,HUM,44.00000
48653,1990-01-31,HUM,38.50000
48653,1990-02-28,HUM,38.12500
48653,1990-03-30,HUM,38.87500
48653,1990-04-30,HUM,39.00000
48653,1990-05-31,HUM,45.00000
48653,1990-06-29,HUM,49.00000
48653,1990-07-31,HUM,47.87500
48653,1990-08-31,HUM,46.00000
48653,1990-09-28,HUM,44.50000
48653,1990-10-31,HUM,41.75000
48653,1990-11-30,HUM,43.12500
48653,1990-12-31,HUM,42.12500
48653,1991-01-31,HUM,45.50000
48653,1991-02-28,HUM,45.37500
48653,1991-03-28,HUM,49.00000
48653,1991-04-30,HUM,49.50000
48653,1991-05-31,HUM,51.75000
48653,1991-06-28,HUM,47.87500
48653,1991-07-31,HUM,50.25000
48653,1991-08-30,HUM,32.50000
48653,1991-09-30,HUM,30.25000
48653,1991-10-31,HUM,29.00000
48653,1991-11-29,HUM,24.12500
48653,1991-12-31,HUM,26.87500
48653,1992-01-31,HUM,28.12500
48653,1992-02-28,HUM,25.25000
48653,1992-03-31,HUM,25.00000
48653,1992-04-30,HUM,24.37500
48653,1992-05-29,HUM,21.62500
48653,1992-06-30,HUM,21.12500
48653,1992-07-31,HUM,23.00000
48653,1992-08-31,HUM,20.50000
48653,1992-09-30,HUM,21.62500
48653,1992-10-30,HUM,22.62500
48653,1992-11-30,HUM,20.62500
48653,1992-12-31,HUM,20.50000
48653,1993-01-29,HUM,19.87500
48653,1993-02-26,HUM,19.37500
48653,1993-03-31,HUM,7.87500
48653,1993-04-30,HUM,9.25000
48653,1993-05-28,HUM,11.75000
48653,1993-06-30,HUM,11.25000
48653,1993-07-30,HUM,11.37500
48653,1993-08-31,HUM,12.62500
48653,1993-09-30,HUM,12.87500
48653,1993-10-29,HUM,14.12500
48653,1993-11-30,HUM,16.25000
48653,1993-12-31,HUM,17.75000
48653,1994-01-31,HUM,20.25000
48653,1994-02-28,HUM,19.50000
48653,1994-03-31,HUM,18.50000
48653,1994-04-29,HUM,18.50000
48653,1994-05-31,HUM,20.50000
48653,1994-06-30,HUM,16.12500
48653,1994-07-29,HUM,18.75000
48653,1994-08-31,HUM,21.25000
48653,1994-09-30,HUM,23.62500
48653,1994-10-31,HUM,24.37500
48653,1994-11-30,HUM,22.37500
48653,1994-12-30,HUM,22.62500
48653,1995-01-31,HUM,22.87500
48653,1995-02-28,HUM,23.50000
48653,1995-03-31,HUM,25.62500
48653,1995-04-28,HUM,19.50000
48653,1995-05-31,HUM,21.12500
